,osmid,oneway,highway,length,geometry,name,bridge,lanes,ref,maxspeed,tunnel,service,junction,width,access
6602,474159845,FALSE,service,19.022,,,,,,20,,,,,
6603,474159852,FALSE,service,21.48,,,,,,,,,,,
6604,475105729,FALSE,service,55.803,"LINESTRING (128.559185 35.9407212, 128.5592264 35.9410532, 128.5592755 35.9412166)",,,,,20,,,,,
6605,468590068,FALSE,footway,10.483,,,,,,,,,,,
6606,468590068,FALSE,footway,67.384,,,,,,,,,,,
6607,474159853,FALSE,footway,23.743,,,,,,,,,,,
6608,469216889,FALSE,residential,46.215,,,,,,,,,,,
6609,474342071,FALSE,residential,75.071,"LINESTRING (128.5572884 35.9334189, 128.5572748 35.9332873, 128.5577738 35.9332414, 128.557799 35.9333763)",,,,,,,,,,
6610,469216889,FALSE,residential,21.298,,,,,,,,,,,
6611,469216889,FALSE,residential,46.215,,,,,,,,,,,
6612,474342071,FALSE,residential,75.071,"LINESTRING (128.557799 35.9333763, 128.5577738 35.9332414, 128.5572748 35.9332873, 128.5572884 35.9334189)",,,,,,,,,,
6613,469216889,FALSE,residential,60.501,"LINESTRING (128.557799 35.9333763, 128.5579153 35.9333645, 128.5584669 35.9333166)",,,,,,,,,,
6614,474342069,FALSE,residential,34.991,,,,,,,,,,,
6615,474342072,FALSE,residential,17.05,,,,,,,,,,,
6616,"[474342069, 474345550]",FALSE,residential,82.976,"LINESTRING (128.5565494 35.9329821, 128.555832 35.9330472, 128.5558031 35.9328872)",,,,,,,,,,
6617,474342072,FALSE,residential,17.05,,,,,,,,,,,
6618,474355981,FALSE,footway,65.261,,,,,,,,,,,
6619,"[474342073, 474345548]",FALSE,residential,99.331,"LINESTRING (128.5565245 35.9328301, 128.557437 35.9327482, 128.5574492 35.9328978)",,,,,,,,,,
6620,474342069,FALSE,residential,46.563,,,,,,,,,,,
6621,"[474345550, 474345549, 474342069, 474342070]",FALSE,residential,355.438,"LINESTRING (128.5574492 35.9328978, 128.557925 35.9328555, 128.558204 35.9328307, 128.5581451 35.9327003, 128.55809 35.9326087, 128.5580736 35.9324358, 128.5557353 35.9326287, 128.5557934 35.9328336, 128.5558031 35.9328872)",,,,,,,,,,
6622,"[474342073, 474345548]",FALSE,residential,99.331,"LINESTRING (128.5574492 35.9328978, 128.557437 35.9327482, 128.5565245 35.9328301)",,,,,,,,,,
6623,474350428,FALSE,footway,79.165,"LINESTRING (128.5556741 35.9330637, 128.5557748 35.9333198, 128.5558265 35.9333765, 128.5560563 35.9333589, 128.5562842 35.9333372)",,,,,,,,,,
6624,469216888,FALSE,residential,19.881,,,,,,,,,,,
6625,469216888,FALSE,residential,70.141,"LINESTRING (128.5562842 35.9333372, 128.5568422 35.9332861, 128.5568801 35.9334595)",,,,,,,,,,
6626,474350428,FALSE,footway,79.165,"LINESTRING (128.5562842 35.9333372, 128.5560563 35.9333589, 128.5558265 35.9333765, 128.5557748 35.9333198, 128.5556741 35.9330637)",,,,,,,,,,
6627,474355981,FALSE,footway,65.261,,,,,,,,,,,
6628,"[474342070, 474345549, 474345550, 474342069]",FALSE,residential,355.438,"LINESTRING (128.5558031 35.9328872, 128.5557934 35.9328336, 128.5557353 35.9326287, 128.5580736 35.9324358, 128.55809 35.9326087, 128.5581451 35.9327003, 128.558204 35.9328307, 128.557925 35.9328555, 128.5574492 35.9328978)",,,,,,,,,,
6629,"[474342069, 474345550]",FALSE,residential,82.976,"LINESTRING (128.5558031 35.9328872, 128.555832 35.9330472, 128.5565494 35.9329821)",,,,,,,,,,
6630,37399314,FALSE,secondary,60.081,,관음중앙로,,,,,,,,,
6631,37399314,FALSE,secondary,18.136,,관음중앙로,,,,,,,,,
6632,474455947,FALSE,living_street,63.676,,관음중앙로,,,,10,,,,,
6633,157031233,FALSE,residential,63.604,,관음동로9길,,,,,,,,,
6634,157031233,FALSE,residential,66.673,,관음동로9길,,,,,,,,,
6635,474455947,FALSE,living_street,63.676,,관음중앙로,,,,10,,,,,
6636,471338090,FALSE,residential,16.957,,,,,,,,,,,
6637,579770237,FALSE,secondary,27.394,,대학로,,6,,,,,,,
6638,590206191,FALSE,secondary,117.932,"LINESTRING (128.6025448 35.8884913, 128.6028886 35.8888449, 128.6031375 35.8890853, 128.6033863 35.889303)",대학로,,6,,,,,,,
6639,474701096,FALSE,service,187.112,"LINESTRING (128.5502546 35.8986128, 128.5503404 35.8986693, 128.5503753 35.898741, 128.5503619 35.898817, 128.5503994 35.8989322, 128.5507132 35.8990821, 128.5508876 35.8990951, 128.5508688 35.8991798, 128.5508313 35.8992993, 128.5507888 35.8993579, 128.5506354 35.8994391, 128.5505421 35.8994882, 128.5504455 35.8996447, 128.5502961 35.8997942)",작원2길,,,,,,,,,
6640,826045319,FALSE,tertiary,152.393,,매천로2길,,,,,,,,,
6641,474701097,TRUE,secondary_link,82.834,"LINESTRING (128.5427067 35.8970192, 128.5423752 35.8971887, 128.5422421 35.8972719, 128.542144 35.8973684, 128.5420502 35.8975162)",,,,,,,,,,
6642,826045319,FALSE,tertiary,59.253,"LINESTRING (128.5427067 35.8970192, 128.5425706 35.8970199, 128.5422219 35.8970216, 128.5420491 35.8970148)",매천로2길,,,,,,,,,
6643,55482248,TRUE,secondary_link,271.882,"LINESTRING (128.5420502 35.8975162, 128.5420742 35.8979342, 128.542165 35.8988102, 128.5422264 35.8992817, 128.5422424 35.8995348, 128.5422398 35.8998355, 128.5422181 35.8999535)",,,,,,,,,,
6644,474703254,FALSE,residential,42.888,,,,,,,,,,,
6645,474701100,FALSE,residential,55.95,"LINESTRING (128.5500938 35.897011, 128.5502198 35.8970274, 128.5505125 35.8969978, 128.5506752 35.8969056)",노곡로1길,,,,,,,,,
6646,"[160881664, 474701100]",FALSE,residential,109.868,"LINESTRING (128.5500938 35.897011, 128.5499665 35.8972171, 128.5498317 35.8974353, 128.5498505 35.8975222, 128.5499631 35.8975721, 128.5502474 35.8976438, 128.5503431 35.8976644)","['노곡로1길', '작원1길']",,,,,,,,,
6647,474701100,FALSE,residential,472.16,"LINESTRING (128.5506752 35.8969056, 128.5512443 35.89709, 128.551842 35.8973403, 128.5525819 35.8977849, 128.5536145 35.898516, 128.5541755 35.898898, 128.5544126 35.8991138, 128.5546069 35.8993267, 128.554754 35.8994875)",노곡로1길,,,,,,,,,
6648,474701100,FALSE,residential,55.95,"LINESTRING (128.5506752 35.8969056, 128.5505125 35.8969978, 128.5502198 35.8970274, 128.5500938 35.897011)",노곡로1길,,,,,,,,,
6649,"[474703258, 474703260, 474703261, 474703255]",FALSE,residential,241.291,"LINESTRING (128.5506752 35.8969056, 128.5506012 35.8968062, 128.5500208 35.8966212, 128.5496141 35.8965013, 128.5495253 35.8965123, 128.5494315 35.8965682, 128.5492829 35.8967015, 128.5491519 35.8967675, 128.5489643 35.8968377, 128.5487396 35.8969796, 128.5486582 35.8971631, 128.5486072 35.8972897)",,,,,,,,,,
6650,474701101,FALSE,residential,9.545,,,,,,,,,,,
6651,474701100,FALSE,residential,101.332,"LINESTRING (128.5624601 35.9044764, 128.5631196 35.9046643, 128.5633374 35.90473, 128.5635159 35.9047906)",노곡로1길,,,,,,,,,
6652,474701100,FALSE,residential,930.672,"LINESTRING (128.5624601 35.9044764, 128.5620503 35.9043448, 128.5612413 35.9040682, 128.5599851 35.903627, 128.5589281 35.9032878, 128.5584402 35.9031133, 128.5575336 35.9026193, 128.5568709 35.902122, 128.5564603 35.9018158, 128.5552529 35.9005973, 128.5550252 35.9003042, 128.5549228 35.9001016, 128.5549071 35.8998677, 128.5548735 35.8996499, 128.554754 35.8994875)",노곡로1길,,,,,,,,,
6653,474701101,FALSE,residential,9.545,,,,,,,,,,,
6654,474701101,FALSE,residential,192.739,"LINESTRING (128.5624807 35.9043922, 128.5643393 35.9049252, 128.5644672 35.9050138)",,,,,,,,,,
6655,"[885832318, 474701103]",FALSE,"['footway', 'residential']",174.566,"LINESTRING (128.5624807 35.9043922, 128.5628702 35.9032144, 128.56297 35.9030614, 128.5629754 35.9030049, 128.5629911 35.9028847)",,yes,,,,,,,,
6656,474701101,FALSE,residential,192.739,"LINESTRING (128.5644672 35.9050138, 128.5643393 35.9049252, 128.5624807 35.9043922)",,,,,,,,,,
6657,474701102,FALSE,residential,659.55,"LINESTRING (128.5644672 35.9050138, 128.5650373 35.9051171, 128.5654252 35.9051893, 128.5664914 35.9055804, 128.5670801 35.9057705, 128.5674811 35.9058639, 128.5681101 35.9060551, 128.5684092 35.90613, 128.5686144 35.9061615, 128.5688826 35.9061746, 128.5690462 35.9061985, 128.5694713 35.9063288, 128.5698281 35.9064255, 128.5706491 35.9066141, 128.5712772 35.9067672, 128.571415 35.9068164)",조야로5길,,,,,,,,,
6658,474701102,FALSE,residential,89.433,"LINESTRING (128.5644672 35.9050138, 128.5643613 35.9050074, 128.5639247 35.9048958, 128.5635159 35.9047906)",조야로5길,,,,,,,,,
6659,474701102,FALSE,residential,476.899,"LINESTRING (128.571415 35.9068164, 128.571485 35.9068732, 128.5715224 35.9069545, 128.5715154 35.9074557, 128.5715784 35.9075483, 128.5723303 35.9077053, 128.5726735 35.9078188, 128.5729304 35.9078907, 128.5732503 35.9079334, 128.5735587 35.9079442, 128.5738752 35.9080355, 128.5747148 35.9084786, 128.5749106 35.9085764, 128.5750688 35.9085916, 128.5752351 35.9085569, 128.575396 35.9085503, 128.5755865 35.9086155, 128.5756014 35.908627)",조야로5길,,,,,,,,,
6660,474701102,FALSE,residential,659.55,"LINESTRING (128.571415 35.9068164, 128.5712772 35.9067672, 128.5706491 35.9066141, 128.5698281 35.9064255, 128.5694713 35.9063288, 128.5690462 35.9061985, 128.5688826 35.9061746, 128.5686144 35.9061615, 128.5684092 35.90613, 128.5681101 35.9060551, 128.5674811 35.9058639, 128.5670801 35.9057705, 128.5664914 35.9055804, 128.5654252 35.9051893, 128.5650373 35.9051171, 128.5644672 35.9050138)",조야로5길,,,,,,,,,
6661,888871235,FALSE,unclassified,581.645,"LINESTRING (128.571415 35.9068164, 128.5718567 35.9068076, 128.5721859 35.9067445, 128.5728689 35.9067933, 128.5742528 35.9070054, 128.5749323 35.9073322, 128.577162 35.9078224, 128.577509 35.9080948)",,,,,,,,,,
6662,474701100,FALSE,residential,930.672,"LINESTRING (128.554754 35.8994875, 128.5548735 35.8996499, 128.5549071 35.8998677, 128.5549228 35.9001016, 128.5550252 35.9003042, 128.5552529 35.9005973, 128.5564603 35.9018158, 128.5568709 35.902122, 128.5575336 35.9026193, 128.5584402 35.9031133, 128.5589281 35.9032878, 128.5599851 35.903627, 128.5612413 35.9040682, 128.5620503 35.9043448, 128.5624601 35.9044764)",노곡로1길,,,,,,,,,
6663,474701100,FALSE,residential,472.16,"LINESTRING (128.554754 35.8994875, 128.5546069 35.8993267, 128.5544126 35.8991138, 128.5541755 35.898898, 128.5536145 35.898516, 128.5525819 35.8977849, 128.551842 35.8973403, 128.5512443 35.89709, 128.5506752 35.8969056)",노곡로1길,,,,,,,,,
6664,"[474703240, 474703242, 474703238]",FALSE,residential,119.781,"LINESTRING (128.554754 35.8994875, 128.5546951 35.8997742, 128.5546538 35.8999302, 128.5543602 35.9004316, 128.5543146 35.9004935)",부엉길,,,,,,,,,
6665,474703242,FALSE,residential,76.671,,부엉길,,,,,,,,,
6666,474703242,FALSE,residential,71.633,"LINESTRING (128.5539351 35.9011107, 128.5537502 35.9011582, 128.5536701 35.9013004, 128.5535746 35.9013878, 128.5534791 35.9015874)",부엉길,,,,,,,,,
6667,474703246,FALSE,residential,70.976,"LINESTRING (128.5539351 35.9011107, 128.5540824 35.901507, 128.5541213 35.9017292)",부엉길,,,,,,,,,
6668,474703242,FALSE,residential,96.217,"LINESTRING (128.5534791 35.9015874, 128.553322 35.9016823, 128.5532727 35.901807, 128.5532141 35.9018869, 128.5532788 35.9019368, 128.553325 35.902129, 128.5533651 35.9022263, 128.5534514 35.9023137)",부엉길,,,,,,,,,
6669,474703242,FALSE,residential,71.633,"LINESTRING (128.5534791 35.9015874, 128.5535746 35.9013878, 128.5536701 35.9013004, 128.5537502 35.9011582, 128.5539351 35.9011107)",부엉길,,,,,,,,,
6670,474703244,FALSE,residential,53.085,"LINESTRING (128.5534791 35.9015874, 128.5534825 35.9016919, 128.5535922 35.901841, 128.5537887 35.9019041, 128.553811 35.9018826)",부엉길,,,,,,,,,
6671,474703248,FALSE,service,8.031,,부엉길,,,,,,,,,
6672,474703242,FALSE,residential,96.217,"LINESTRING (128.5534514 35.9023137, 128.5533651 35.9022263, 128.553325 35.902129, 128.5532788 35.9019368, 128.5532141 35.9018869, 128.5532727 35.901807, 128.553322 35.9016823, 128.5534791 35.9015874)",부엉길,,,,,,,,,
6673,474703248,FALSE,service,69.92,"LINESTRING (128.5534514 35.9023137, 128.5536949 35.9021936, 128.5537674 35.9022094, 128.5538382 35.901937, 128.553811 35.9018826)",부엉길,,,,,,,,,
6674,474703244,FALSE,residential,35.05,"LINESTRING (128.5541213 35.9017292, 128.5539515 35.9017478, 128.553811 35.9018826)",부엉길,,,,,,,,,
6675,474703246,FALSE,residential,122.876,"LINESTRING (128.5541213 35.9017292, 128.554155 35.9021162, 128.5541178 35.9023484, 128.5540399 35.9028272)",부엉길,,,,,,,,,
6676,474703246,FALSE,residential,70.976,"LINESTRING (128.5541213 35.9017292, 128.5540824 35.901507, 128.5539351 35.9011107)",부엉길,,,,,,,,,
6677,474703246,FALSE,residential,122.876,"LINESTRING (128.5540399 35.9028272, 128.5541178 35.9023484, 128.554155 35.9021162, 128.5541213 35.9017292)",부엉길,,,,,,,,,
6678,474703244,FALSE,residential,35.05,"LINESTRING (128.553811 35.9018826, 128.5539515 35.9017478, 128.5541213 35.9017292)",부엉길,,,,,,,,,
6679,474703244,FALSE,residential,53.085,"LINESTRING (128.553811 35.9018826, 128.5537887 35.9019041, 128.5535922 35.901841, 128.5534825 35.9016919, 128.5534791 35.9015874)",부엉길,,,,,,,,,
6680,474703248,FALSE,service,69.92,"LINESTRING (128.553811 35.9018826, 128.5538382 35.901937, 128.5537674 35.9022094, 128.5536949 35.9021936, 128.5534514 35.9023137)",부엉길,,,,,,,,,
6681,474703248,FALSE,service,8.031,,부엉길,,,,,,,,,
6682,474703250,FALSE,service,107.294,"LINESTRING (128.5536152 35.899741, 128.5537603 35.8997983, 128.5538152 35.8998499, 128.5539232 35.9000148, 128.5539975 35.9000592, 128.5543146 35.9004935)",부엉길,,,,,,,,,
6683,474703252,FALSE,service,67.751,"LINESTRING (128.5548629 35.9009106, 128.55444 35.9005881, 128.5543146 35.9004935)",,,,,,,,,,
6684,"[474703258, 474703260, 474703261, 474703255]",FALSE,residential,241.291,"LINESTRING (128.5486072 35.8972897, 128.5486582 35.8971631, 128.5487396 35.8969796, 128.5489643 35.8968377, 128.5491519 35.8967675, 128.5492829 35.8967015, 128.5494315 35.8965682, 128.5495253 35.8965123, 128.5496141 35.8965013, 128.5500208 35.8966212, 128.5506012 35.8968062, 128.5506752 35.8969056)",,,,,,,,,,
6685,"[825801301, 838197260, 838197261]",FALSE,residential,143.058,"LINESTRING (128.5486072 35.8972897, 128.5482091 35.8972223, 128.547273 35.8970289, 128.5470646 35.8969847)",매천로2길,yes,,,,,,,,
6686,"[838197261, 825801302]",FALSE,residential,41.45,"LINESTRING (128.5486072 35.8972897, 128.5487302 35.897314, 128.5490437 35.8974063)",매천로2길,,,,,,,,,
6687,37399204,FALSE,residential,88.05,,고성북로,,,,,,,,,
6688,474929225,FALSE,residential,199.654,,고성북로10길,,,,,,,,,
6689,720388409,FALSE,residential,130.784,,고성북로,,,,,,,,,
6690,37399204,FALSE,residential,43.435,"LINESTRING (128.5838544 35.8839912, 128.5837957 35.8839389, 128.583722 35.8838517, 128.5835912 35.8836655)",고성북로,,,,,,,,,
6691,37399205,FALSE,tertiary,55.677,,고성로,,,,,,,,,
6692,474929226,FALSE,residential,79.084,,고성로37길,,,,,,,,,
6693,474929229,FALSE,residential,46.531,,,,,,,,,,,
6694,37399205,FALSE,tertiary,103.284,"LINESTRING (128.5850761 35.8805664, 128.5852214 35.8805554, 128.5861877 35.8803454)",고성로,,,,,,,,,
6695,474929225,FALSE,residential,59.861,,고성북로10길,,,,,,,,,
6696,474929225,FALSE,residential,199.654,,고성북로10길,,,,,,,,,
6697,474929226,FALSE,residential,41.514,,고성로37길,,,,,,,,,
6698,37399205,FALSE,tertiary,43.617,,고성로,,,,,,,,,
6699,37399205,FALSE,tertiary,45.741,,고성로,,,,,,,,,
6700,474929227,FALSE,residential,47.157,,고성로34길,,,,,,,,,
6701,678895820,FALSE,residential,78.566,,고성로33길,,,,,,,,,
6702,474929227,FALSE,residential,33.651,,고성로34길,,,,,,,,,
6703,474929227,FALSE,residential,47.157,,고성로34길,,,,,,,,,
6704,474929228,FALSE,residential,80.602,,칠성남로,,,,,,,,,
6705,35971640,FALSE,secondary,45.483,,침산로,,,,,,,,,
6706,35971640,FALSE,secondary,50.598,,침산로,,,,,,,,,
6707,474929227,FALSE,residential,59.051,,고성로34길,,,,,,,,,
6708,474929227,FALSE,residential,34.953,,고성로34길,,,,,,,,,
6709,474929227,FALSE,residential,32.781,,고성로34길,,,,,,,,,
6710,474929229,FALSE,residential,46.531,,,,,,,,,,,
6711,474929233,FALSE,residential,72.11,,칠성남로,,,,,,,,,
6712,474929227,FALSE,residential,104.292,,고성로34길,,,,,,,,,
6713,474929227,FALSE,residential,68.597,,고성로34길,,,,,,,,,
6714,474929230,FALSE,residential,47.273,,,,,,,,,,,
6715,474929237,FALSE,residential,63.325,,칠성남로,,,,,,,,,
6716,37399205,FALSE,tertiary,86.309,,고성로,,,,,,,,,
6717,474929230,FALSE,residential,47.273,,,,,,,,,,,
6718,37399205,FALSE,tertiary,103.284,"LINESTRING (128.5861877 35.8803454, 128.5852214 35.8805554, 128.5850761 35.8805664)",고성로,,,,,,,,,
6719,474929227,FALSE,residential,104.49,,고성로34길,,,,,,,,,
6720,474929227,FALSE,residential,104.292,,고성로34길,,,,,,,,,
6721,474929231,FALSE,residential,48.055,,,,,,,,,,,
6722,474929238,FALSE,residential,54.476,,칠성남로,,,,,,,,,
6723,37399205,FALSE,tertiary,105.962,,고성로,,,,,,,,,
6724,474929231,FALSE,residential,48.055,,,,,,,,,,,
6725,37399205,FALSE,tertiary,17.11,"LINESTRING (128.5873026 35.8801241, 128.5871579 35.8801548, 128.5871187 35.8801625)",고성로,,,,,,,,,
6726,474929227,FALSE,residential,59.051,,고성로34길,,,,,,,,,
6727,474929227,FALSE,residential,104.49,,고성로34길,,,,,,,,,
6728,474929232,FALSE,residential,49.566,,,,,,,,,,,
6729,37399205,FALSE,tertiary,105.962,,고성로,,,,,,,,,
6730,37399205,FALSE,tertiary,6.533,,고성로,,,,,,,,,
6731,474929232,FALSE,residential,49.566,,,,,,,,,,,
6732,37402964,FALSE,tertiary,34.041,,칠성남로,,,,,,,,,
6733,37402964,FALSE,tertiary,33.639,,칠성남로,,,,,,,,,
6734,474929233,FALSE,residential,72.11,,칠성남로,,,,,,,,,
6735,474929227,FALSE,residential,34.201,,고성로34길,,,,,,,,,
6736,474929227,FALSE,residential,33.651,,고성로34길,,,,,,,,,
6737,474929234,FALSE,living_street,77.669,,칠성남로,,,,,,,,,
6738,37402964,FALSE,tertiary,34.936,,칠성남로,,,,,,,,,
6739,37402964,FALSE,tertiary,31.715,,칠성남로,,,,,,,,,
6740,474929234,FALSE,living_street,77.669,,칠성남로,,,,,,,,,
6741,474929227,FALSE,residential,32.781,,고성로34길,,,,,,,,,
6742,474929227,FALSE,residential,34.201,,고성로34길,,,,,,,,,
6743,474929235,FALSE,living_street,75.002,,칠성남로,,,,,,,,,
6744,37402964,FALSE,tertiary,31.715,,칠성남로,,,,,,,,,
6745,37402964,FALSE,tertiary,34.041,,칠성남로,,,,,,,,,
6746,474929235,FALSE,living_street,75.002,,칠성남로,,,,,,,,,
6747,474929227,FALSE,residential,68.597,,고성로34길,,,,,,,,,
6748,474929227,FALSE,residential,34.953,,고성로34길,,,,,,,,,
6749,474929236,FALSE,living_street,69.291,,칠성남로,,,,,,,,,
6750,37402964,FALSE,tertiary,33.639,,칠성남로,,,,,,,,,
6751,37402964,FALSE,tertiary,70.55,,칠성남로,,,,,,,,,
6752,474929236,FALSE,living_street,69.291,,칠성남로,,,,,,,,,
6753,37402964,FALSE,tertiary,70.55,,칠성남로,,,,,,,,,
6754,37402964,FALSE,tertiary,104.964,,칠성남로,,,,,,,,,
6755,474929237,FALSE,residential,63.325,,칠성남로,,,,,,,,,
6756,37402964,FALSE,tertiary,104.964,,칠성남로,,,,,,,,,
6757,474929238,FALSE,residential,54.476,,칠성남로,,,,,,,,,
6758,37402964,FALSE,tertiary,74.174,"LINESTRING (128.5870293 35.879229, 128.5877546 35.8791175, 128.5878378 35.8791033)",칠성남로,,,,,,,,,
6759,885896430,FALSE,residential,49.172,"LINESTRING (128.5870293 35.879229, 128.586953 35.8791276, 128.5868577 35.8788135)",,,,,,,,,,
6760,37399205,FALSE,tertiary,67.353,,고성로,,,,,,,,,
6761,37399205,FALSE,tertiary,67.211,,고성로,,,,,,,,,
6762,474929239,FALSE,residential,47.063,,고성로28길,,,,,,,,,
6763,37402964,FALSE,tertiary,54.105,,칠성남로,,,,,,,,,
6764,37402964,FALSE,tertiary,113.111,,칠성남로,,,,,,,,,
6765,474929239,FALSE,residential,97.998,,고성로28길,,,,,,,,,
6766,734030161,FALSE,unclassified,95.469,,학정로109길,,,,,,,,,
6767,734030162,FALSE,unclassified,99.719,,,,,,,,,,,
6768,"[468590090, 475607310]",FALSE,residential,195.544,"LINESTRING (128.5636405 35.953095, 128.5636657 35.9533638, 128.5637569 35.9534746, 128.5637709 35.9536534, 128.5647149 35.9545482)",학정로109길,,,,,,,,,
6769,475605028,FALSE,residential,110.305,,학남로,,,,,,,,,
6770,893610469,FALSE,service,98.035,,,,,,,,,,,
6771,281987852,FALSE,residential,63.692,"LINESTRING (128.5619424 35.9562229, 128.5618956 35.9562402, 128.5613643 35.9565519)",칠곡중앙대로136길,,,,,,,,,
6772,281987852,FALSE,residential,163.067,"LINESTRING (128.5619424 35.9562229, 128.5623198 35.956024, 128.5634606 35.9554227)",칠곡중앙대로136길,,,,,,,,,
